,Datetime,Session ID,Purchase Bid (MW),Sell Bid (MW),MCV (MW),Final Scheduled Volume (MW),MCP (Rs/MWh) *
65815,2024-11-16 14:15:00,29,6794.2,14488.5,5699.63,5699.63,3200.12
65816,2024-11-16 14:30:00,30,5869.9,13887.9,5201.6,5201.6,3176.1
65817,2024-11-16 14:45:00,30,5896.6,13164.8,5213.0,5213.0,3176.18
65818,2024-11-16 15:00:00,31,5473.3,13024.4,5105.1,5105.1,2861.14
65819,2024-11-16 15:15:00,31,5558.1,12087.1,5180.7,5180.7,2861.72
65820,2024-11-16 15:30:00,32,5920.6,10672.2,5145.02,5145.02,3150.27
65821,2024-11-16 15:45:00,32,5759.9,9670.4,4415.55,4415.55,3420.5
65822,2024-11-16 16:00:00,33,5867.7,8077.7,4374.5,4374.5,3518.7
65823,2024-11-16 16:15:00,33,6126.2,7367.3,4067.4,4067.4,3739.22
65824,2024-11-16 16:30:00,34,6678.4,5885.9,4445.69,4445.69,4500.41
65825,2024-11-16 16:45:00,34,7090.0,5440.8,4216.9,4216.9,4510.9
65826,2024-11-16 17:00:00,35,5809.9,4518.1,3486.5,3486.5,4500.54
65827,2024-11-16 17:15:00,35,6020.0,3934.2,3213.73,3213.73,4902.67
65828,2024-11-16 17:30:00,36,5885.6,3624.6,3228.73,3228.73,5316.42
65829,2024-11-16 17:45:00,36,6050.1,3520.3,3030.3,3030.3,6398.0
65830,2024-11-16 18:00:00,37,7246.8,3515.2,3515.2,3515.2,10000.0
65831,2024-11-16 18:15:00,37,6163.0,4120.4,3712.35,3712.35,6999.23
65832,2024-11-16 18:30:00,38,6222.0,4465.7,3898.61,3898.61,6796.28
65833,2024-11-16 18:45:00,38,5743.4,5299.5,4147.75,4147.75,5450.15
65834,2024-11-16 19:00:00,39,3668.4,5251.1,3195.43,3195.43,3364.65
65835,2024-11-16 19:15:00,39,3316.0,6332.6,3000.01,3000.01,3150.3
65836,2024-11-16 19:30:00,40,4130.8,5330.2,3228.9,3228.9,3700.07
65837,2024-11-16 19:45:00,40,3815.6,5731.2,3223.0,3223.0,3500.06
65838,2024-11-16 20:00:00,41,4021.3,6092.4,3087.53,3087.53,3500.58
65839,2024-11-16 20:15:00,41,4147.4,6498.6,3120.35,3120.35,3500.95
65840,2024-11-16 20:30:00,42,4222.5,6798.1,3104.64,3104.64,3581.51
65841,2024-11-16 20:45:00,42,4308.3,6994.6,3039.91,3039.91,3620.41
65842,2024-11-16 21:00:00,43,3713.2,7395.4,2899.92,2899.92,3420.16
65843,2024-11-16 21:15:00,43,3889.0,7216.8,2865.49,2865.49,3521.86
65844,2024-11-16 21:30:00,44,4038.2,7298.8,3074.8,3074.8,3582.32
65845,2024-11-16 21:45:00,44,4099.2,7661.3,3238.25,3238.25,3521.06
65846,2024-11-16 22:00:00,45,4793.7,8588.6,3465.2,3465.2,3312.63
65847,2024-11-16 22:15:00,45,4434.5,8116.7,3330.9,3330.9,3300.01
65848,2024-11-16 22:30:00,46,4386.6,8779.9,3461.58,3461.58,3110.81
65849,2024-11-16 22:45:00,46,4152.0,9112.8,3511.24,3511.24,3000.37
65850,2024-11-16 23:00:00,47,3645.2,9504.6,3313.6,3313.6,2250.87
65851,2024-11-16 23:15:00,47,4029.2,9647.5,3368.5,3368.5,2598.93
65852,2024-11-16 23:30:00,48,4371.7,10156.2,3743.5,3743.5,2607.57
65853,2024-11-16 23:45:00,48,4598.9,10524.0,3987.8,3987.8,2535.21
65854,2024-11-17 00:00:00,1,5175.4,10571.2,4200.47,4200.47,3000.16
65855,2024-11-17 00:15:00,1,5390.8,11489.7,4580.5,4580.5,2763.64
65856,2024-11-17 00:30:00,2,5635.0,11814.7,4732.79,4732.79,2850.13
65857,2024-11-17 00:45:00,2,5568.8,11787.6,4691.45,4691.45,2921.0
65858,2024-11-17 01:00:00,3,5564.5,12180.9,4630.41,4630.41,2900.3
65859,2024-11-17 01:15:00,3,5581.1,12482.3,4763.97,4763.97,2805.36
65860,2024-11-17 01:30:00,4,5595.0,12806.7,4861.3,4861.3,2749.21
65861,2024-11-17 01:45:00,4,5324.6,12736.2,4656.1,4656.1,2607.04
65862,2024-11-17 02:00:00,5,5126.1,12979.7,4472.84,4472.84,2612.05
65863,2024-11-17 02:15:00,5,4906.3,12896.0,4211.0,4211.0,2699.49
65864,2024-11-17 02:30:00,6,5007.3,13235.2,4297.71,4297.71,2700.24
65865,2024-11-17 02:45:00,6,5489.9,13379.0,4755.61,4755.61,2750.33
65866,2024-11-17 03:00:00,7,5327.6,13778.4,4701.4,4701.4,2742.81
65867,2024-11-17 03:15:00,7,5580.5,14131.9,4954.3,4954.3,2749.53
65868,2024-11-17 03:30:00,8,6046.0,14266.0,5104.62,5104.62,2900.48
65869,2024-11-17 03:45:00,8,6144.4,14271.2,5135.63,5135.63,2900.56
65870,2024-11-17 04:00:00,9,5917.4,13329.7,4820.3,4820.3,3049.39
65871,2024-11-17 04:15:00,9,6032.4,12787.4,4659.01,4659.01,3150.27
65872,2024-11-17 04:30:00,10,5580.3,12293.6,4352.84,4352.84,3150.73
65873,2024-11-17 04:45:00,10,5621.9,11614.4,4304.0,4304.0,3192.58
65874,2024-11-17 05:00:00,11,5701.0,11063.3,4466.4,4466.4,3300.06
65875,2024-11-17 05:15:00,11,6018.2,10708.8,4677.12,4677.12,3300.33
65876,2024-11-17 05:30:00,12,5897.5,10310.1,4687.74,4687.74,3420.79
65877,2024-11-17 05:45:00,12,5965.4,10093.7,4671.01,4671.01,3500.23
65878,2024-11-17 06:00:00,13,4016.3,9662.6,3803.1,3803.1,3097.23
65879,2024-11-17 06:15:00,13,3665.1,9632.9,3507.9,3507.9,2763.1
65880,2024-11-17 06:30:00,14,4563.6,8801.7,4073.3,4073.3,3414.16
65881,2024-11-17 06:45:00,14,4819.0,8427.1,3963.76,3963.76,3530.76
65882,2024-11-17 07:00:00,15,4317.7,8924.5,3881.2,3881.2,3192.38
65883,2024-11-17 07:15:00,15,4365.2,8656.9,3773.6,3773.6,3414.98
65884,2024-11-17 07:30:00,16,3654.2,8416.5,3097.7,3097.7,3192.12
65885,2024-11-17 07:45:00,16,3912.8,8890.7,3355.7,3355.7,3176.47
65886,2024-11-17 08:00:00,17,5729.4,9655.0,4384.6,4384.6,3518.44
65887,2024-11-17 08:15:00,17,6095.7,10054.9,4632.0,4632.0,3582.04
65888,2024-11-17 08:30:00,18,6269.7,10148.9,4835.36,4835.36,3581.94
65889,2024-11-17 08:45:00,18,5956.3,11068.4,5071.9,5071.9,3406.84
65890,2024-11-17 09:00:00,19,4445.1,10280.0,3801.8,3801.8,3233.41
65891,2024-11-17 09:15:00,19,4382.6,11122.5,3858.2,3858.2,3192.11
65892,2024-11-17 09:30:00,20,5878.6,11958.0,5198.0,5198.0,3314.89
65893,2024-11-17 09:45:00,20,5844.4,12787.2,5311.0,5311.0,3176.12
65894,2024-11-17 10:00:00,21,5451.7,15002.7,5316.35,5316.35,2350.52
65895,2024-11-17 10:15:00,21,5632.5,15623.7,5348.82,5348.82,2749.19
65896,2024-11-17 10:30:00,22,6388.2,16123.1,5700.0,5700.0,2861.39
65897,2024-11-17 10:45:00,22,6523.7,16202.7,5721.76,5721.76,2920.07
65898,2024-11-17 11:00:00,23,5130.8,16956.8,4913.0,4913.0,1809.6
65899,2024-11-17 11:15:00,23,5175.1,17611.1,5124.2,5124.2,1373.2
65900,2024-11-17 11:30:00,24,5255.7,19250.3,5222.7,5222.7,799.88
65901,2024-11-17 11:45:00,24,5192.7,18939.0,5159.7,5159.7,799.97
65902,2024-11-17 12:00:00,25,6816.8,20085.5,6376.62,6376.62,1916.48
65903,2024-11-17 12:15:00,25,7532.5,20527.4,6966.4,6966.4,2000.1
65904,2024-11-17 12:30:00,26,7830.5,20737.3,7526.49,7526.49,2100.85
65905,2024-11-17 12:45:00,26,7894.8,20685.2,7584.08,7584.08,2100.85
65906,2024-11-17 13:00:00,27,7397.5,21183.7,7337.7,7337.7,1625.04
65907,2024-11-17 13:15:00,27,7553.8,21461.8,7502.9,7502.9,1371.81
65908,2024-11-17 13:30:00,28,7447.8,21260.8,7360.36,7360.36,1752.63
65909,2024-11-17 13:45:00,28,7523.2,21004.9,7403.6,7403.6,1912.04
65910,2024-11-17 14:00:00,29,7219.5,19955.9,7095.3,7095.3,1912.73
65911,2024-11-17 14:15:00,29,7449.5,19376.9,7325.1,7325.1,1949.5
65912,2024-11-17 14:30:00,30,7735.7,18239.9,6849.1,6849.1,2500.15
65913,2024-11-17 14:45:00,30,7857.8,17453.5,6438.89,6438.89,2700.35
65914,2024-11-17 15:00:00,31,6436.3,16057.4,5845.4,5845.4,2700.88
65915,2024-11-17 15:15:00,31,6526.0,15381.0,5852.2,5852.2,2861.93
65916,2024-11-17 15:30:00,32,6414.6,15147.2,5702.4,5702.4,2861.11
65917,2024-11-17 15:45:00,32,6632.5,14067.5,5837.99,5837.99,3000.45
65918,2024-11-17 16:00:00,33,6694.3,13094.6,5998.09,5998.09,3000.56
65919,2024-11-17 16:15:00,33,6998.6,11802.4,5837.3,5837.3,3176.4
65920,2024-11-17 16:30:00,34,7243.6,10947.9,5685.3,5685.3,3400.8
65921,2024-11-17 16:45:00,34,8221.0,9475.8,5394.7,5394.7,3700.31
65922,2024-11-17 17:00:00,35,6027.9,7525.0,3967.07,3967.07,3650.66
65923,2024-11-17 17:15:00,35,5644.1,6898.1,3936.4,3936.4,3530.43
65924,2024-11-17 17:30:00,36,5353.3,6028.1,3329.4,3329.4,3700.47
65925,2024-11-17 17:45:00,36,5265.0,6756.8,3750.7,3750.7,3521.92
65926,2024-11-17 18:00:00,37,5210.3,5935.9,3557.62,3557.62,3700.24
65927,2024-11-17 18:15:00,37,5264.3,6500.5,3798.22,3798.22,3620.27
65928,2024-11-17 18:30:00,38,5213.7,7151.0,3932.45,3932.45,3521.53
65929,2024-11-17 18:45:00,38,4539.1,8041.6,4126.1,4126.1,3112.22
65930,2024-11-17 19:00:00,39,3404.3,9339.9,3161.0,3161.0,2200.89
65931,2024-11-17 19:15:00,39,3056.7,9537.4,3036.8,3036.8,2249.55
65932,2024-11-17 19:30:00,40,4021.5,9537.8,3665.19,3665.19,3010.15
65933,2024-11-17 19:45:00,40,4383.9,10009.6,3773.96,3773.96,3150.39
65934,2024-11-17 20:00:00,41,3469.5,6440.4,3289.52,3289.52,2900.55
65935,2024-11-17 20:15:00,41,3327.0,6367.1,3007.47,3007.47,3010.03
65936,2024-11-17 20:30:00,42,3491.5,10675.9,2900.3,2900.3,3176.07
65937,2024-11-17 20:45:00,42,3362.8,11042.4,2879.6,2879.6,3019.33
65938,2024-11-17 21:00:00,43,3329.8,11288.1,2913.9,2913.9,3082.45
65939,2024-11-17 21:15:00,43,3184.0,11592.3,2998.2,2998.2,3000.01
65940,2024-11-17 21:30:00,44,3562.9,11469.0,3162.71,3162.71,3150.17
65941,2024-11-17 21:45:00,44,3522.4,11572.1,3156.5,3156.5,3089.6
65942,2024-11-17 22:00:00,45,3937.9,11770.3,3084.9,3084.9,3000.16
65943,2024-11-17 22:15:00,45,4106.2,12149.6,3285.5,3285.5,3000.03
65944,2024-11-17 22:30:00,46,3781.1,12642.1,3222.7,3222.7,2749.01
65945,2024-11-17 22:45:00,46,3702.1,13010.5,3363.18,3363.18,2500.01
65946,2024-11-17 23:00:00,47,3742.6,13038.5,3450.6,3450.6,2199.22
65947,2024-11-17 23:15:00,47,3761.6,13437.3,3548.7,3548.7,1929.44
65948,2024-11-17 23:30:00,48,3763.2,14505.3,3732.5,3732.5,1280.31
65949,2024-11-17 23:45:00,48,3655.8,15122.1,3634.0,3634.0,1149.21
65950,2024-11-18 00:00:00,1,3816.7,12313.3,3498.6,3498.6,2236.3
65951,2024-11-18 00:15:00,1,4106.6,12613.9,3522.49,3522.49,2519.78
65952,2024-11-18 00:30:00,2,4605.1,12927.1,3848.64,3848.64,2700.48
65953,2024-11-18 00:45:00,2,4672.1,13387.6,4014.7,4014.7,2700.02
65954,2024-11-18 01:00:00,3,4585.0,14381.5,4346.5,4346.5,1929.93
65955,2024-11-18 01:15:00,3,4515.9,14583.7,4280.7,4280.7,1916.42
65956,2024-11-18 01:30:00,4,4548.0,14675.5,4312.8,4312.8,1912.12
65957,2024-11-18 01:45:00,4,4428.6,15021.1,4325.6,4325.6,1611.26
65958,2024-11-18 02:00:00,5,4456.0,15081.8,4221.0,4221.0,1911.85
65959,2024-11-18 02:15:00,5,4309.8,15300.7,4092.7,4092.7,1808.0
65960,2024-11-18 02:30:00,6,4414.6,15354.7,4179.9,4179.9,1912.22
65961,2024-11-18 02:45:00,6,4488.5,15383.6,4253.8,4253.8,1912.59
65962,2024-11-18 03:00:00,7,4488.3,15436.7,4253.6,4253.6,1912.5
65963,2024-11-18 03:15:00,7,4808.6,15512.4,4573.9,4573.9,1916.79
65964,2024-11-18 03:30:00,8,4828.5,15497.5,4594.0,4594.0,1912.98
65965,2024-11-18 03:45:00,8,4899.9,15450.1,4665.4,4665.4,1912.8
65966,2024-11-18 04:00:00,9,4955.5,14934.8,4719.5,4719.5,1966.44
65967,2024-11-18 04:15:00,9,4978.2,14639.4,4742.2,4742.2,1983.35
65968,2024-11-18 04:30:00,10,5539.1,13867.8,4688.6,4688.6,2800.39
65969,2024-11-18 04:45:00,10,5957.6,13945.3,4815.41,4815.41,2800.86
65970,2024-11-18 05:00:00,11,5065.9,13429.9,4578.45,4578.45,2350.99
65971,2024-11-18 05:15:00,11,5027.0,12234.6,4422.18,4422.18,2612.53
65972,2024-11-18 05:30:00,12,5593.5,11875.5,4688.7,4688.7,3082.02
65973,2024-11-18 05:45:00,12,5004.8,10665.2,4027.1,4027.1,3176.37
65974,2024-11-18 06:00:00,13,5144.5,10493.3,4226.9,4226.9,3406.32
65975,2024-11-18 06:15:00,13,4305.0,9303.1,3387.6,3387.6,3406.48
65976,2024-11-18 06:30:00,14,5165.2,7885.7,3629.99,3629.99,3600.08
65977,2024-11-18 06:45:00,14,4890.0,7566.2,3269.7,3269.7,3518.29
65978,2024-11-18 07:00:00,15,4705.9,7308.9,3038.79,3038.79,3750.51
65979,2024-11-18 07:15:00,15,4275.0,6641.3,2793.6,2793.6,3620.94
65980,2024-11-18 07:30:00,16,5742.4,5474.1,3886.92,3886.92,4902.05
65981,2024-11-18 07:45:00,16,6087.5,6317.2,4103.2,4103.2,4296.11
65982,2024-11-18 08:00:00,17,6370.3,6603.5,4381.5,4381.5,4333.55
65983,2024-11-18 08:15:00,17,6187.3,7343.8,4117.0,4117.0,4260.34
65984,2024-11-18 08:30:00,18,5944.9,8264.1,3892.1,3892.1,3926.38
65985,2024-11-18 08:45:00,18,6431.5,8837.4,4286.9,4286.9,3926.27
65986,2024-11-18 09:00:00,19,5559.6,8981.1,4196.81,4196.81,3620.58
65987,2024-11-18 09:15:00,19,5839.0,9421.1,4371.2,4371.2,3739.29
65988,2024-11-18 09:30:00,20,5973.2,9969.7,5080.0,5080.0,3518.11
65989,2024-11-18 09:45:00,20,5734.7,10668.6,4995.1,4995.1,3444.01
65990,2024-11-18 10:00:00,21,5813.2,12284.9,5448.4,5448.4,2719.75
65991,2024-11-18 10:15:00,21,5719.9,12693.9,5358.66,5358.66,2700.6
65992,2024-11-18 10:30:00,22,6679.4,13613.6,5706.4,5706.4,3019.32
65993,2024-11-18 10:45:00,22,6518.9,13879.9,5494.2,5494.2,3000.77
65994,2024-11-18 11:00:00,23,5560.2,13266.7,4859.4,4859.4,2942.35
65995,2024-11-18 11:15:00,23,5187.6,13118.8,4624.7,4624.7,2942.75
65996,2024-11-18 11:30:00,24,4988.6,13723.0,4390.85,4390.85,2850.47
65997,2024-11-18 11:45:00,24,5021.0,14295.6,4401.12,4401.12,2850.24
65998,2024-11-18 12:00:00,25,5057.7,15505.1,4803.6,4803.6,2563.42
65999,2024-11-18 12:15:00,25,4925.2,16206.8,4682.93,4682.93,2512.61
66000,2024-11-18 12:30:00,26,4689.1,17036.6,4578.54,4578.54,1500.75
66001,2024-11-18 12:45:00,26,4589.8,17126.7,4486.54,4486.54,1500.69
66002,2024-11-18 13:00:00,27,4873.4,17534.0,4852.2,4852.2,998.79
66003,2024-11-18 13:15:00,27,5011.6,17770.8,4990.4,4990.4,999.56
66004,2024-11-18 13:30:00,28,5508.8,16416.3,5400.9,5400.9,1934.4
66005,2024-11-18 13:45:00,28,5991.8,16392.7,5373.03,5373.03,2500.18
66006,2024-11-18 14:00:00,29,5709.5,15529.7,5108.7,5108.7,2550.4
66007,2024-11-18 14:15:00,29,6097.4,14611.4,5235.1,5235.1,2769.5
66008,2024-11-18 14:30:00,30,6662.0,13734.6,5537.96,5537.96,3097.44
66009,2024-11-18 14:45:00,30,7159.7,12862.6,5593.93,5593.93,3200.06
66010,2024-11-18 15:00:00,31,6257.6,11720.0,5097.53,5097.53,3400.65
66011,2024-11-18 15:15:00,31,6125.9,10408.1,4519.9,4519.9,3500.71
66012,2024-11-18 15:30:00,32,6464.6,8910.4,4028.04,4028.04,3739.05
66013,2024-11-18 15:45:00,32,6313.0,8093.8,4001.11,4001.11,3899.69
66014,2024-11-18 16:00:00,33,6580.1,8065.3,4221.9,4221.9,3748.87
66015,2024-11-18 16:15:00,33,6891.3,7540.7,4419.7,4419.7,4265.76
66016,2024-11-18 16:30:00,34,7194.3,6324.0,4645.41,4645.41,4839.55
66017,2024-11-18 16:45:00,34,7928.6,4997.0,4868.73,4868.73,6200.97
66018,2024-11-18 17:00:00,35,7135.2,5656.1,4350.9,4350.9,5332.99
66019,2024-11-18 17:15:00,35,7847.4,4771.6,4692.3,4692.3,7363.63
66020,2024-11-18 17:30:00,36,8480.6,4444.5,4444.5,4444.5,10000.0
66021,2024-11-18 17:45:00,36,8322.4,4963.6,4902.4,4902.4,9999.39
66022,2024-11-18 18:00:00,37,8821.0,4609.7,4609.7,4609.7,10000.0
66023,2024-11-18 18:15:00,37,8899.7,5068.8,5068.76,5068.76,10000.0
66024,2024-11-18 18:30:00,38,8523.6,5533.1,5532.59,5532.59,10000.0
66025,2024-11-18 18:45:00,38,7874.8,6878.6,5922.2,5922.2,5252.37
66026,2024-11-18 19:00:00,39,4856.8,6850.8,4555.9,4555.9,3499.12
66027,2024-11-18 19:15:00,39,4478.8,7280.3,4454.79,4454.79,2249.89
66028,2024-11-18 19:30:00,40,3953.3,6623.3,3929.3,3929.3,2235.01
66029,2024-11-18 19:45:00,40,4324.8,7085.9,3911.7,3911.7,3000.79
66030,2024-11-18 20:00:00,41,4167.5,7118.6,3362.37,3362.37,3500.03
66031,2024-11-18 20:15:00,41,4250.7,7251.7,3222.7,3222.7,3518.25
66032,2024-11-18 20:30:00,42,4264.1,7948.6,3287.9,3287.9,3518.23
66033,2024-11-18 20:45:00,42,4208.1,8873.6,3408.29,3408.29,3500.29
66034,2024-11-18 21:00:00,43,4000.3,9399.4,3379.1,3379.1,3406.8
66035,2024-11-18 21:15:00,43,3973.0,9399.7,3251.8,3251.8,3456.28
66036,2024-11-18 21:30:00,44,3951.0,9936.7,3323.63,3323.63,3200.68
66037,2024-11-18 21:45:00,44,3897.8,10234.5,3702.7,3702.7,2999.92
66038,2024-11-18 22:00:00,45,4840.8,10521.6,4072.07,4072.07,2929.72
66039,2024-11-18 22:15:00,45,4420.6,10040.0,3657.14,3657.14,2929.52
66040,2024-11-18 22:30:00,46,4313.8,10041.5,3571.61,3571.61,2800.26
66041,2024-11-18 22:45:00,46,4353.5,10147.5,3525.02,3525.02,2800.41
66042,2024-11-18 23:00:00,47,3981.9,11479.5,3747.1,3747.1,1929.02
66043,2024-11-18 23:15:00,47,4164.8,12000.4,3928.2,3928.2,1929.1
66044,2024-11-18 23:30:00,48,4303.4,12673.1,4084.95,4084.95,1750.96
66045,2024-11-18 23:45:00,48,4342.6,13211.0,4242.4,4242.4,1499.62
66046,2024-11-19 00:00:00,1,5475.1,13182.9,4811.21,4811.21,2500.01
66047,2024-11-19 00:15:00,1,5728.8,13384.2,4560.23,4560.23,2500.81
66048,2024-11-19 00:30:00,2,5189.7,13190.2,4257.01,4257.01,2622.89
66049,2024-11-19 00:45:00,2,5198.4,13363.1,4314.56,4314.56,2650.86
66050,2024-11-19 01:00:00,3,4973.7,13725.6,4342.63,4342.63,2500.67
66051,2024-11-19 01:15:00,3,4868.0,13849.8,4392.7,4392.7,2333.47
66052,2024-11-19 01:30:00,4,4962.0,14322.2,4481.83,4481.83,2260.63
66053,2024-11-19 01:45:00,4,4938.0,14656.4,4410.8,4410.8,2252.81
66054,2024-11-19 02:00:00,5,4666.9,15047.5,4240.0,4240.0,2252.77
66055,2024-11-19 02:15:00,5,4714.6,15065.6,4240.4,4240.4,2333.02
66056,2024-11-19 02:30:00,6,4896.2,15230.0,4443.0,4443.0,2333.05
66057,2024-11-19 02:45:00,6,4850.6,15410.1,4445.1,4445.1,2252.83
66058,2024-11-19 03:00:00,7,4995.0,13272.5,4404.27,4404.27,2519.46
66059,2024-11-19 03:15:00,7,5114.8,13142.6,4378.79,4378.79,2620.43
66060,2024-11-19 03:30:00,8,5081.6,14480.6,4224.28,4224.28,2700.2
66061,2024-11-19 03:45:00,8,5109.4,14413.0,4181.97,4181.97,2700.34
66062,2024-11-19 04:00:00,9,4963.9,14152.5,3883.47,3883.47,2701.0
66063,2024-11-19 04:15:00,9,5236.1,13885.7,3973.4,3973.4,2917.26
66064,2024-11-19 04:30:00,10,4908.3,13613.0,3865.2,3865.2,2871.51
66065,2024-11-19 04:45:00,10,4656.9,12776.0,3624.3,3624.3,2850.91
66066,2024-11-19 05:00:00,11,4509.3,8795.1,3263.4,3263.4,3200.59
66067,2024-11-19 05:15:00,11,5434.8,8580.3,3755.1,3755.1,3418.15
66068,2024-11-19 05:30:00,12,5731.9,9801.3,4155.29,4155.29,3581.87
66069,2024-11-19 05:45:00,12,5700.8,9582.3,4171.28,4171.28,3581.44
66070,2024-11-19 06:00:00,13,5237.5,8554.4,3735.4,3735.4,3720.66
66071,2024-11-19 06:15:00,13,4997.9,7839.2,3471.0,3471.0,3748.96
66072,2024-11-19 06:30:00,14,5106.6,6906.3,3639.7,3639.7,3966.97
66073,2024-11-19 06:45:00,14,5062.3,6163.9,3568.4,3568.4,4135.81
66074,2024-11-19 07:00:00,15,5535.5,5861.8,3895.2,3895.2,4346.15
66075,2024-11-19 07:15:00,15,5281.4,5949.3,3655.4,3655.4,4250.55
66076,2024-11-19 07:30:00,16,5921.4,5378.1,4177.7,4177.7,4865.84
66077,2024-11-19 07:45:00,16,6023.8,5620.1,4359.0,4359.0,4818.91
66078,2024-11-19 08:00:00,17,5689.8,6393.4,4190.6,4190.6,4500.13
66079,2024-11-19 08:15:00,17,5590.0,6945.6,4201.3,4201.3,4153.14
66080,2024-11-19 08:30:00,18,6075.8,7123.5,4690.3,4690.3,4389.27
66081,2024-11-19 08:45:00,18,6102.0,7966.0,4655.5,4655.5,4281.38
66082,2024-11-19 09:00:00,19,5154.2,8159.3,3697.9,3697.9,3999.12
66083,2024-11-19 09:15:00,19,5305.0,8601.3,3862.5,3862.5,3867.66
66084,2024-11-19 09:30:00,20,5120.0,8623.9,3742.95,3742.95,3620.94
66085,2024-11-19 09:45:00,20,4914.6,9601.4,3963.0,3963.0,3418.79
66086,2024-11-19 10:00:00,21,4529.9,11334.5,4192.13,4192.13,2500.6
66087,2024-11-19 10:15:00,21,4781.9,12282.0,4344.8,4344.8,2619.24
66088,2024-11-19 10:30:00,22,5113.2,12688.9,4534.37,4534.37,2691.66
66089,2024-11-19 10:45:00,22,4962.7,12736.4,4465.13,4465.13,2612.15
66090,2024-11-19 11:00:00,23,6034.2,13265.6,4879.8,4879.8,2917.45
66091,2024-11-19 11:15:00,23,6097.9,13644.3,5063.2,5063.2,2942.84
66092,2024-11-19 11:30:00,24,5628.7,14196.9,4942.6,4942.6,2549.14
66093,2024-11-19 11:45:00,24,5400.8,14899.3,4835.91,4835.91,2450.23
66094,2024-11-19 12:00:00,25,5163.2,15088.4,4918.29,4918.29,2250.94
66095,2024-11-19 12:15:00,25,5485.6,15315.2,5109.89,5109.89,2450.86
66096,2024-11-19 12:30:00,26,6183.2,15120.7,5290.1,5290.1,2871.74
66097,2024-11-19 12:45:00,26,6234.3,15397.7,5369.23,5369.23,2800.73
66098,2024-11-19 13:00:00,27,5363.6,16034.6,4909.6,4909.6,2139.67
66099,2024-11-19 13:15:00,27,5275.7,16498.2,5132.7,5132.7,1934.97
66100,2024-11-19 13:30:00,28,5658.7,16720.7,5278.4,5278.4,2249.11
66101,2024-11-19 13:45:00,28,5861.8,16508.9,5135.5,5135.5,2749.28
66102,2024-11-19 14:00:00,29,6420.2,15494.7,5618.67,5618.67,2800.75
66103,2024-11-19 14:15:00,29,6787.2,14492.6,5721.3,5721.3,2942.86
66104,2024-11-19 14:30:00,30,6559.3,13042.8,5319.01,5319.01,3100.11
66105,2024-11-19 14:45:00,30,6777.6,12076.8,4854.6,4854.6,3271.96
66106,2024-11-19 15:00:00,31,5892.5,11161.3,4662.7,4662.7,3400.59
66107,2024-11-19 15:15:00,31,6222.5,10166.0,4409.0,4409.0,3518.97
66108,2024-11-19 15:30:00,32,6154.8,9387.4,4346.56,4346.56,3581.11
66109,2024-11-19 15:45:00,32,6582.8,8749.1,4412.7,4412.7,3620.37
66110,2024-11-19 16:00:00,33,7002.5,7945.8,4907.2,4907.2,3748.67
66111,2024-11-19 16:15:00,33,7934.6,7562.6,5012.06,5012.06,4281.4
66112,2024-11-19 16:30:00,34,7318.7,6312.4,4738.07,4738.07,4500.91
66113,2024-11-19 16:45:00,34,7699.5,5106.6,4628.34,4628.34,5499.1
66114,2024-11-19 17:00:00,35,7007.1,5039.0,4127.38,4127.38,5214.66
66115,2024-11-19 17:15:00,35,7144.1,4182.2,3953.26,3953.26,6005.65
66116,2024-11-19 17:30:00,36,6864.1,3780.6,3773.6,3773.6,8000.79
66117,2024-11-19 17:45:00,36,6628.7,4201.3,4176.01,4176.01,6005.77
66118,2024-11-19 18:00:00,37,7219.9,2933.9,2933.9,2933.9,10000.0
66119,2024-11-19 18:15:00,37,7572.5,4022.9,4022.9,4022.9,10000.0
66120,2024-11-19 18:30:00,38,7178.8,4946.3,4414.3,4414.3,8000.17
66121,2024-11-19 18:45:00,38,6890.7,6226.8,4765.41,4765.41,5205.73
66122,2024-11-19 19:00:00,39,3800.3,6412.5,3608.42,3608.42,3000.49
66123,2024-11-19 19:15:00,39,3883.0,7060.4,3780.7,3780.7,2764.59
66124,2024-11-19 19:30:00,40,3749.3,5803.5,2868.11,2868.11,3420.81
66125,2024-11-19 19:45:00,40,4120.4,6192.1,2710.68,2710.68,3500.6
66126,2024-11-19 20:00:00,41,4465.3,7574.4,3305.59,3305.59,3745.33
66127,2024-11-19 20:15:00,41,4424.5,8203.7,3422.36,3422.36,3650.52
66128,2024-11-19 20:30:00,42,4045.2,8751.3,3472.9,3472.9,3361.79
66129,2024-11-19 20:45:00,42,3889.8,9163.5,3579.66,3579.66,3050.07
66130,2024-11-19 21:00:00,43,3357.0,10385.9,3311.8,3311.8,2257.13
66131,2024-11-19 21:15:00,43,3377.3,10115.5,3097.6,3097.6,3000.49
66132,2024-11-19 21:30:00,44,3371.8,9439.1,2786.7,2786.7,3176.51
66133,2024-11-19 21:45:00,44,3798.0,9150.4,2837.1,2837.1,3420.22
66134,2024-11-19 22:00:00,45,4442.9,10472.0,3817.7,3817.7,2921.38
66135,2024-11-19 22:15:00,45,3945.4,10330.8,3303.1,3303.1,2965.43
66136,2024-11-19 22:30:00,46,4406.1,10612.7,3590.9,3590.9,2917.04
66137,2024-11-19 22:45:00,46,4273.9,11122.5,3598.9,3598.9,2751.7
66138,2024-11-19 23:00:00,47,3869.6,11358.3,3235.75,3235.75,2500.94
